0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0.00461883
0,13,0.00669736
0,14,0.00297277
0,15,0.00274263
0,16,0.00241269
0,17,0.00614543
0,18,0.00237584
0,19,0.00518614
0,20,0.00759495
1,0,0
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0.00519446
1,7,0.000940645
1,8,0.004187
1,9,0.00422084
1,10,0.00482185
1,11,0.00286764
1,12,0.00457529
1,13,0.00673464
1,14,0.00291623
1,15,0.00300168
1,16,0.00235876
1,17,0.00619879
1,18,0.00243075
1,19,0.00504416
1,20,0.00730285
2,0,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0.00521841
2,7,0.000946773
2,8,0.00425508
2,9,0.00410674
2,10,0.00483162
2,11,0.00272961
2,12,0.00469228
2,13,0.0066375
2,14,0.00291119
2,15,0.0027653
2,16,0.00238121
2,17,0.00606786
2,18,0.00244036
2,19,0.00520805
2,20,0
3,0,0
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0.00526446
3,7,0.00093765
3,8,0.00411472
3,9,0.00411095
3,10,0.00488942
3,11,0.00264269
3,12,0.00460251
3,13,0.00657494
3,14,0.00293726
3,15,0.00280412
3,16,0.00251844
3,17,0.00622825
3,18,0.00247849
3,19,0.00509141
3,20,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0.00534844
4,7,0.000908963
4,8,0.00419385
4,9,0.00412141
4,10,0.00504411
4,11,0.00323618
4,12,0.00461616
4,13,0.00686929
4,14,0.00292629
4,15,0.00277033
4,16,0.00238048
4,17,0.00632856
4,18,0.0024236
4,19,0
4,20,0
5,0,0
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0.00533424
5,7,0.000907822
5,8,0.00423285
5,9,0.0042239
5,10,0.00484551
5,11,0.00268766
5,12,0.00476267
5,13,0.00741862
5,14,0.00298606
5,15,0.00280912
5,16,0.00248027
5,17,0.00622927
5,18,0.00247477
5,19,0
5,20,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,0.00527631
6,7,0.000899201
6,8,0.00439337
6,9,0.00452346
6,10,0.00483104
6,11,0.00275786
6,12,0.00472835
6,13,0.00680373
6,14,0.00299765
6,15,0.00280803
6,16,0.00246382
6,17,0.00632885
6,18,0
6,19,0
6,20,0
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0.00507995
7,7,0.000902985
7,8,0.00419914
7,9,0.00410881
7,10,0.0049985
7,11,0.00291822
7,12,0.00470462
7,13,0.00705796
7,14,0.00310424
7,15,0.00297068
7,16,0.00245108
7,17,0
7,18,0
7,19,0
7,20,0
8,0,0
8,1,0
8,2,0
8,3,0
8,4,0
8,5,0
8,6,0.00525752
8,7,0.000995411
8,8,0.00410874
8,9,0.0043163
8,10,0.0049565
8,11,0.00293033
8,12,0.00489752
8,13,0.00687741
8,14,0.00297144
8,15,0.0028873
8,16,0
8,17,0
8,18,0
8,19,0
8,20,0
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0.00552174
9,7,0.000950491
9,8,0.00441617
9,9,0.00463191
9,10,0.0051866
9,11,0.0027672
9,12,0.00491172
9,13,0.00724617
9,14,0.00317261
9,15,0
9,16,0
9,17,0
9,18,0
9,19,0
9,20,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0.00544511
10,7,0.000947168
10,8,0.00424224
10,9,0.00454289
10,10,0.00485865
10,11,0.00290513
10,12,0.00505463
10,13,0
10,14,0
10,15,0
10,16,0
10,17,0
10,18,0
10,19,0
10,20,0
11,0,0
11,1,0
11,2,0
11,3,0
11,4,0
11,5,0
11,6,0.00521321
11,7,0.00091887
11,8,0.00418831
11,9,0.00444594
11,10,0.00523334
11,11,0
11,12,0
11,13,0
11,14,0
11,15,0
11,16,0
11,17,0
11,18,0
11,19,0
11,20,0
